	kainoki_id	first_half	connective	second_half	arg1	arg2	classification_label	ASP	NEG	MOD	CNJ	FOC	QUE	IMP
190	410_whitepaper_R1_gaiko_10	また 、 河野外務大臣 は 、 国際社会 にとって 「 望ましい 北極 」 を 提起 し 、 その 要素 として 、 ① 環境変化 の メカニズム が 解明 さ れ 、 その 対応策 を 国際社会 が 共有 する こと 、 ② 先住民 の 生活 や 生態系 に 配慮 し 、 持続可能 な 経済利用 が 探求 さ れる こと 、 ③ 法 の 支配 に基づき 、 平和 で 秩序 ある 形 で 国際協力 が なさ れる こと を 挙げ	つつ	、 こうした 「 望ましい 北極 」 を 実現 する ため に 、 日本 は すべて の ステークホルダー と 協力 を 推進 する との メッセージ を 発信 し まし た 。	国際社会にとって「望ましい北極」を提起し、その要素として、①環境変化のメカニズムが解明され、その対応策を国際社会が共有すること、②先住民の生活や生態系に配慮し、持続可能な経済利用が探求されること、③法の支配に基づき、平和で秩序ある形で国際協力がなされることを挙げ	、こうした「望ましい北極」を実現するために、日本はすべてのステークホルダーと協力を推進するとのメッセージを発信しました。	synchronous	0	0	0	0	0	0	0
191	202_whitepaper_R1_gaiko_11	ブエノスアイレス首脳宣言 の 採択 に当たり 、 日本 は 、 リトリート 及び 世界経済 の セッション で リードスピーカー として 首脳間 の 議論 を 牽引 する とともに 、 全て の セッション で 発言 を 行い 、 各国 と の 首脳会談 及び これ まで の 準備会合 へ の 対応 を通じ 、 次期議長国 として 、 議論 の 動向 を 見極め	つつ	、 G20内 の 異なる 立場 や 意見 の 調整 に 積極的 に 関与 し 、 G20 が 首脳宣言 を通じて 結束 し た 力強い メッセージ を 出す こと に 大きく 貢献 し た 。	各国との首脳会談及びこれまでの準備会合への対応を通じ、次期議長国として、議論の動向を見極め	、G20内の異なる立場や意見の調整に積極的に関与し	synchronous	0	0	0	0	0	0	0
192	257_whitepaper_R1_gaiko_11	外務省 として も 、 関係省庁・機関 、 日本企業 、 地方自治体 等 と 連携 し	つつ	、 世界 各国 の 在外公館 や 独自 の 人脈 等 を 活用 し 、 日本産品 の 魅力 を 積極的 に 発信 し て いる 。	関係省庁・機関、日本企業、地方自治体等と連携し	、世界各国の在外公館や独自の人脈等を活用し、日本産品の魅力を積極的に発信している。	synchronous	0	0	0	0	0	0	0
193	260_whitepaper_R1_gaiko_11	外務省 は 、 関係省庁 と 連携 し ながら 、 各国・地域 の 政府 等 に 正確 な 情報 を 迅速 に 提供 する とともに 、 WTO の 枠組み も 活用 し	つつ	、 科学的根拠 に基づき 輸入規制 を 可及的 速やか に 撤廃 する よう 精力的 に 働きかけ を 行っ て いる 。	WTOの枠組みも活用し	、科学的根拠に基づき輸入規制を可及的速やかに撤廃する	synchronous	0	0	0	0	0	0	0
194	327_whitepaper_R1_gaiko_11	さらに 、 食料需要 が 伸びる 中 、 一時的 な 食料増産 で は なく 、 環境負荷 を 低減 し	つつ	食料増産 を 図る 持続可能性 の 確保 が 求め られる 。	環境負荷を低減し	食料増産を図る	synchronous	0	0	0	0	0	0	0
195	342_whitepaper_R1_gaiko_11	また 、 底魚類 について は 、 日本 の 提案 に 基づく 議論 の 結果 、 天皇海山海域 における クサカリツボダイ について 、 当面 は 漁獲量 を 近年 の 半分 の 水準 に 抑制 し	つつ	、 モニタリング により 資源状況 が 良好 と 判明 し た 時点 で 漁獲 の 増加 を 認める など の 資源管理措置 の 導入 で 一致 し た 。	当面は漁獲量を近年の半分の水準に抑制し	、モニタリングにより資源状況が良好と判明した時点で漁獲の増加を認める	synchronous	0	0	0	0	0	0	0
196	356_whitepaper_R1_gaiko_11	2016 年 4 月 に 126 の 在外公館 に 設置 し た 「 対日直接投資推進担当窓口 」 で は 、 日本貿易振興機構 （ JETRO ） と も 連携 し	つつ	、 日本 の 規制 ・ 制度 の 改善要望調査 、 在外公館 が 有する 人脈 を 活用 し た 対日投資 の 呼びかけ 、 対日直接投資イベント の 開催 等 を 行い 、 昨年度 （ 平成 29 年度 ） の 各公館 の 活動実績 は 650 件 を 超え た 。	日本貿易振興機構（JETRO）とも連携し	、日本の規制・制度の改善要望調査、在外公館が有する人脈を活用した対日投資の呼びかけ、対日直接投資イベントの開催等を行い	synchronous	0	0	0	0	0	0	0
197	358_whitepaper_R1_gaiko_11	2017 年 9 月 の 安倍総理大臣 訪米 の 際 に は 、 米国CEO懇談会 や ニューヨーク証券取引所 で の 経済スピーチ を通じて 、 安倍総理大臣 から アベノミクス による 改革 の 成果 や 今後 の 方向性 を 紹介 し	つつ	、 日本 へ の 更なる 投資 を 呼びかけ た 。	アベノミクスによる改革の成果や今後の方向性を紹介し	、日本への更なる投資を呼びかけた。	synchronous	0	0	0	0	0	0	0
198	380_whitepaper_R1_gaiko_11	さらに 、 デジタル経済 へ の 制度面 の 対応 や 、 高齢化社会 へ の 対応 について も 議論 し 、 あらゆる 主体 が 活躍 できる 社会 の 実現 の ため に 、 日本 が 推進 する Society5.0時代 の 生産性革命 等 の 取組 を 紹介 し	つつ	、 議論 を 推進 し ます 。	日本が推進するSociety5.0時代の生産性革命等の取組を紹介し	、議論を推進します。	synchronous	0	0	0	0	0	0	0
199	4_whitepaper_R1_gaiko_12	外務省 で は 、 対外発信 の 最前線 で ある 在外公館 の 体制強化 を 図り	つつ	、 ① 日本 の 正しい 姿 を 含む 政策 や 取組 の 発信 に 一層 力 を 入れる とともに 、 ② 日本 の 多様 な 魅力 の 発信 及び ③ 親日派 ・ 知日派 の 育成 を 推進 する という 3 本 の 柱 に基づいて 戦略的 に 対外発信 を 実施 し て いる 。	対外発信の最前線である在外公館の体制強化を図り	、①日本の正しい姿を含む政策や取組の発信に一層力を入れるとともに、②日本の多様な魅力の発信及び③親日派・知日派の育成を推進するという3本の柱に基づいて戦略的に対外発信を実施している。	synchronous	0	0	0	0	0	0	0
200	127_whitepaper_R1_gaiko_12	具体的 に は 、 共通 の 国際的課題 を テーマ と し た セミナー ・ シンポジウム 、 海外 の 主要大学 において 現代日本 に対する 理解 を 深める ため の 講義 等 を 行う プログラム に 助成 し て いる ほか 、 NPO や 他 の 交流団体 と も 協力 し	つつ	、 様々 な 分野 ・ レベル で の 対話 を通じて 関係 を 強化 し 相互理解 を 深める 交流事業 など を 企画 ・ 支援 し て いる 。	NPOや他の交流団体とも協力し	、様々な分野・レベルでの対話を通じて関係を強化し相互理解を深める交流事業などを企画・支援している。	synchronous	0	0	0	0	0	0	0
201	195_whitepaper_R1_gaiko_12	2019 年 は 米国 と 東南アジア で も 大規模 な 文化事業 の 実施 が 予定 さ れ て おり 、 2020 年 東京オリンピック・パラリンピック競技大会 に向けて 、 海外 から 大会機運 を 醸成 し	つつ	、 文化外交 を 推進 し て いき ます 。	海外から大会機運を醸成し	、文化外交を推進していきます。	synchronous	0	0	0	0	0	0	0
202	260_whitepaper_R1_gaiko_12	この コラム で は 、 在ロシア日本国大使館 が 、 日本人サポーター の 安全対策 の 一環 として 実施 し た 取組 を 紹介 し	つつ	、 スポーツイベント と 外務省 の 関わり を 紹介 し ます 。	在ロシア日本国大使館が、日本人サポーターの安全対策の一環として実施した取組を紹介し	、スポーツイベントと外務省の関わりを紹介します。	synchronous	0	0	0	0	0	0	0
203	13_whitepaper_R1_gaiko_13	外務省 として は 、 「 世界一 安全 な 日本 」 を 維持 し	つつ	訪日外国人 を 増やす とともに 、 富裕層 、 リピーター 及び 若年層 の 誘致 等 、 質 量 両面 で 観光立国 に 貢献 し て いく こと を 目指し 、 二国間関係 、 外交上 の 意義 など を 総合的 に 勘案 し 、 今後 も ビザ の 緩和 に 積極的 に 取り組ん で いく こと と し て いる 。	「世界一安全な日本」を維持し	訪日外国人を増やす	synchronous	0	0	0	0	0	0	0
204	19_whitepaper_R1_gaiko_13	外務省 は 、 外国人 の 人権面 に も 配慮 し	つつ	、 こうした 一連 の 施策 を 、 関係省庁 と 協力 し て 推進 し て いる 。	外国人の人権面にも配慮し	、こうした一連の施策を、関係省庁と協力して推進している。	synchronous	0	0	0	0	0	0	0
205	32_whitepaper_R1_gaiko_13	日本政府 は 2025 年 まで に 国連関係機関 で 勤務 する 日本人職員数 を 1,000 人 と する 目標 を 掲げ て おり 、 外務省 は 、 その 達成 に向けて 、 大学 や 関係府省庁 等 と 連携 し	つつ	、 世界 を 舞台 に 活躍 ・ 貢献 できる 人材 の 発掘 ・ 育成 ・ 支援 を 積極的 に 実施 し て いる 。	大学や関係府省庁等と連携し	、世界を舞台に活躍・貢献できる人材の発掘・育成・支援を積極的に実施している。	synchronous	0	0	0	0	0	0	0
206	139_whitepaper_R1_gaiko_13	もたらし たい 結果 を 見失わ ずに 、 何 を 優先 する か を 判断 し	つつ	、 戦略的 に 物事 を 進める こと が 求め られ ます 。	もたらしたい結果を見失わずに、何を優先するかを判断し	、戦略的に物事を進める	synchronous	0	0	0	0	0	0	0
207	36_whitepaper_R1_gaiko_15	さらに 、 外務省 は 、 「 行政機関の保有する情報の公開に関する法律 （ 情報公開法 ） 」 に基づいて 、 日本 の 安全 や 他国 と の 信頼関係 、 対外交渉上 の 利益 、 個人情報 の 保護 など に 配慮 し	つつ	、 情報公開 し て いる 。	日本の安全や他国との信頼関係、対外交渉上の利益、個人情報の保護などに配慮し	、情報公開している。	synchronous	0	0	0	0	0	0	0
208	67_whitepaper_R1_gaiko_15	今後 も 、 引き続き 、 更なる 合理化 へ の 努力 を 行い	つつ	体制 の 整備 を 戦略的 に 進め 、 外交実施体制 を 一層 拡充 し て いく 。	更なる合理化への努力を行い	体制の整備を戦略的に進め	synchronous	0	0	0	0	0	0	0
209	39_whitepaper_R2_bousai_1	政府 は 、 令和 元 年 8 月 28 日 、 令和 元 年 8 月 の 前線 に伴う 大雨 に関する 官邸対策室 を 設置 し 、 発災直後 から 安倍内閣総理大臣 による 指示 の 下 、 関係閣僚会議 を 開催 し た ほか 、 自治体 の 災害応急対策 を 支援 する 等 、 被災自治体 と 連携 し	つつ	災害応急対策 に 取り組ん だ 。	被災自治体と連携し	災害応急対策に取り組んだ。	synchronous	0	0	0	0	0	0	0
210	183_whitepaper_R2_bousai_1	本対策パッケージ は 、 被災地 の ニーズ や 地域 ごと の 特性 を 踏まえ	つつ	、 （ 1 ） 生活 の 再建 、 （ 2 ） 生業 の 再建 、 （ 3 ） 災害応急復旧 、 （ 4 ） 災害救助 等 の 4 つ の 観点 から 施策 を 取りまとめ 、 被災者 の 安心感 を 確保 する とともに 、 被災自治体 が 安心 し て 復旧 ・ 復興 に 取り組める よう 、 切れ目 なく 、 財政措置 等 を 講じ て いく こと と し た もの で ある 。	被災地のニーズや地域ごとの特性を踏まえ	、（1）生活の再建、（2）生業の再建、（3）災害応急復旧、（4）災害救助等の4つの観点から施策を取りまとめ、被災者の安心感を確保する	synchronous	0	0	0	0	0	0	0
211	26_whitepaper_R2_bousai_3	この よう に し て 総合的 に 防災・減災能力 を 向上 し	つつ	、 持続可能 で 強靱 な 社会 を つくる こと が 必要 で ある 。	総合的に防災・減災能力を向上し	、持続可能で強靱な社会をつくる	synchronous	0	0	0	0	0	0	0
212	48_whitepaper_R2_bousai_4	これ を 受け 、 中央防災会議会長 で ある 安倍内閣総理大臣 の リーダーシップ により 、 国民 の 防災 に関する 意識向上 に関し 広く 各界 各層 と の 情報 及び 意見 の 交換 その 他 の 必要 な 連携 を 図り 、 中央防災会議 と 協力 し	つつ	国民 の 防災 に関する 意識向上 を 図る ため 、 防災 に 取り組む 39 団体 の 長 を 議員 と する 「 防災推進国民会議 」 が 2015 年 9 月 に 設立 さ れ た 。	中央防災会議と協力し	国民の防災に関する意識向上を図る	synchronous	0	0	0	0	0	0	0
213	118_whitepaper_R2_bousai_4	地区防災計画 が 本来 、 住民主体 の ボトムアップ の 取組 で ある こと を 確保 し	つつ	、 住民 等 による 地区防災計画 の 策定 に向けた 取組 を 活性化 する ため に は 、 行政 の 働きかけ が 重要 で ある 。	地区防災計画が本来、住民主体のボトムアップの取組であることを確保し	、住民等による地区防災計画の策定に向けた取組を活性化する	synchronous	0	0	0	0	0	0	0
214	93_whitepaper_R2_bousai_5	その ため 、 これ まで の 取組 に加え 、 同年 4 月 1日 、 7日 に は 、 ・ 可能 な 限り 多く の 避難所 の 開設 ・ ホテル や 旅館 の 活用 等 の 検討 ・ 親戚 や 友人 の 家 等 へ の 避難 の 検討 ・ 避難所内 の 換気 や 十分 な スペース の 確保 ・ 保健所 ・ 医療機関 等 と 連携 し た 発熱者 ・ 感染者 へ の 対応 など 、 災害発生時 における 留意事項 等 について 、 関係省庁連名 （ 内閣府 、 消防庁 、 厚生労働省 ） で 都道府県等あて 通知 し 、 更に 同月 28 日 に は 、 避難所 として の ホテル や 旅館 の 活用 等 の 検討 を 推進 する ため 、 厚生労働省 及び 観光庁 から 宿泊団体 に対し 、 受入可能 な ホテル ・ 旅館 等 の リスト を 予め 作成 し て おく よう 依頼 する とともに 、 内閣府 や 消防庁 を 加え た 関係省庁 が 連名 で 都道府県 等 に対して 、 宿泊団体 等 と 必要 な 場合 に は 連携 し	つつ	、 避難所 の 確保 を 円滑 に 進める よう 通知 し た 。	宿泊団体等と必要な場合には連携し	、避難所の確保を円滑に進める	synchronous	0	0	0	0	0	0	0
215	95_whitepaper_R2_bousai_5	政府 として は 、 引き続き 、 新型コロナウイルス感染症 の 感染状況 等 も 踏まえ	つつ	、 自治体 へ の 適切 な 助言 や 支援 に 努め 、 必要 な 対策 に 取り組ん で いく 。	新型コロナウイルス感染症の感染状況等も踏まえ	、自治体への適切な助言や支援に努め、必要な対策に取り組んでいく。	synchronous	0	0	0	0	0	0	0
216	122_whitepaper_R2_bousai_5	この よう な 状況 に 鑑み 、 関係自治体 の 要望 等 も 踏まえ	つつ	、 この 問題 の 終局的 な 解決策 が 検討 さ れ 、 与野党調整 の 結果 、 以下 の 7 点 を 柱 と し て 議員立法 により 災害弔慰金法 が 改正 さ れ た （ 令和 元 年 6 月 7日 公布 、 8 月 1日 施行 ） 。	関係自治体の要望等も踏まえ	、この問題の終局的な解決策が検討され	synchronous	0	0	0	0	0	0	0
217	180_whitepaper_R2_bousai_5	締めくくり に 平内閣府副大臣 は 、 「 民間企業 と 連携 し	つつ	、 最先端 の 科学技術 を 活用 し 世界 の 防災 に 効果的 に 役立て て いき たい 」 と 述べ た 。	民間企業と連携し	、最先端の科学技術を活用し世界の防災に効果的に役立てていきたい」	synchronous	0	0	0	0	0	0	0
218	78_whitepaper_R2_bousai_6	各分科会 において は 、 関係府省 が 連携 ・ 協力 し	つつ	、 地方公共団体 の 意見 を 聴き ながら 、 専門的 かつ 実務的 な 検討 を 行い 、 その とりまとめ結果 を 平成 29 年 7 月 に 開催 し た 原子力関係閣僚会議 等 に 報告 し た （ 図表 3-2-2 ） 。	連携・協力し	、地方公共団体の意見を聴きながら	synchronous	0	0	0	0	0	0	0
219	190_whitepaper_R2_bousai_6	施設敷地緊急事態 及び 全面緊急事態 を 受け て 、 民間輸送機関 等 の 支援 を 受け	つつ	、 予防的防護措置 を 準備 する 区域内 の 住民 の 県内 へ の 避難 を 行っ た 。	民間輸送機関等の支援を受け	、予防的防護措置を準備する区域内の住民の県内への避難を行った。	synchronous	0	0	0	0	0	0	0
220	447_whitepaper_shohi1_2018	一般的 に ガソリン の 店頭価格 は 、 原油コスト を 踏まえ	つつ	需給状況 や 地域 における 競争環境 等 も 反映 し た 形 で 市場 の 中 で 決定 さ れ て いく ため 、 ガソリン店頭価格 の 推移 は 、 原油価格 の 動向 に 影響 を 受け て い ます 。	原油コストを踏まえ	需給状況や地域における競争環境等も反映した	synchronous	0	0	0	0	0	0	0
221	573_whitepaper_shohi2_2018	現在 で は 、 情報通信技術 の 発達 により 、 地方公共団体 が 民間事業者 と 連携 し	つつ	、 スマートフォン の アプリケーション 等 を 活用 し て 、 月齢 ・ 年齢 等 の 子ども 一人 一人 の 成長 に 合わせ て 予防接種 に関する 情報 や 育児情報 を 提供 する 取組 も み られ ます 。	民間事業者と連携し	、スマートフォンのアプリケーション等を活用して、月齢・年齢等の子ども一人一人の成長に合わせて予防接種に関する情報や育児情報を提供する	synchronous	0	0	0	0	0	0	0
222	29_whitepaper_shohi3_2018	本戦略 で は 、 「 誰一人 取り残さ れ ない 」 社会 の 実現 に向け 、 政策課題 に 対応 し	つつ	地方消費者行政 の 強化 を 推進 する とともに 、 財産被害 へ の 対策 、 生命 身体 の 安全 ・ 安心 に係る 機能強化 、 多様 な 消費 へ の 対応 等 に 取り組む こと と し て い ます 。	政策課題に対応し	地方消費者行政の強化を推進する	synchronous	0	0	0	0	0	0	0
223	276_whitepaper_shohi3_2018	第３ 期 消費者基本計画 で は 、 消費者 一人 一人 が 、 個々 の 消費者 の 特性 や 消費生活 の 多様性 を 相互 に 尊重 し	つつ	、 自ら の 消費行動 が 将来 の 社会経済情勢 や 地球環境 に 影響 を 及ぼす こと を 自覚 し 、 公正 で 持続可能 な 社会 の 形成 に 積極的 に 参画 する 社会 を 目指す こと が 求め られ て い ます 。	個々の消費者の特性や消費生活の多様性を相互に尊重し	、自らの消費行動が将来の社会経済情勢や地球環境に影響を及ぼすことを自覚し	synchronous	0	0	0	0	0	0	0
224	405_whitepaper_shohi3_2018	これら の 取組 の 成果 等 を 踏まえ	つつ	、 公益通報者保護法 について 、 規律 の 在り方 や 行政 の 果たす べき 役割 等 に係る 方策 を 検討 する ため 、 2018 年 １ 月 に 、 内閣総理大臣 から 消費者委員会 に対し 諮問 が 行わ れ まし た 。	これらの取組の成果等を踏まえ	、公益通報者保護法について、規律の在り方や行政の果たすべき役割等に係る方策を検討する	synchronous	0	0	0	0	0	0	0
225	57_whitepaper_shohi4_2018	消費者庁 で は 、 関係機関 と 連携 し	つつ	、 特定商取引法 の 表示義務 に 違反 し て いる おそれ の ある 危険ドラッグ の 通信販売サイト に対し 、 適切 な 措置 を 講ずる とともに 、 関係機関 に対する 情報提供 を 行い 、 消費者保護 を 十分 に 確保 する よう 努め て い ます 。	関係機関と連携し	、特定商取引法の表示義務に違反しているおそれのある危険ドラッグの通信販売サイトに対し、適切な措置を講ずる	synchronous	0	0	0	0	0	0	0
226	115_whitepaper_shohi4_2018	また 、 国民生活センター で は 、 人 の 生命 ・ 身体 等 に 重大 な 影響 を 及ぼす 商品 や 品質 ・ 表示 等 に 問題 の ある 商品 について 、 消費者被害 の 救済 や 未然防止 ・ 拡大防止 の ため に 、 消費者 の 使用実態 を 考慮 し	つつ	科学的 に 信頼性 の 高い 商品テスト を 実施 し て い ます 。	消費者の使用実態を考慮し	科学的に信頼性の高い商品テストを実施しています。	synchronous	0	0	0	0	0	0	0
227	221_whitepaper_shohi4_2018	国内流通時 の 対策 として は 、 厚生労働省 本省 、 検疫所 等 と 連携 を 取り	つつ	、 都道府県 等 が 国内流通品 として の 輸入食品 に対する 監視指導 を 行っ て おり 、 違反食品 が 確認 さ れ た 際 に は 、 速やか に 厚生労働省 に 報告 を 行い 、 輸入時監視 の 強化 （ モニタリング検査 や 検査命令 等 ） を 図っ て い ます 。	厚生労働省本省、検疫所等と連携を取り	、都道府県等が国内流通品としての輸入食品に対する監視指導を行っており	synchronous	0	0	0	0	0	0	0
228	388_whitepaper_shohi4_2018	消費者庁 で は 、 消費生活センター 等 において 、 認知症 、 障害 など の 理由 で 判断能力 が 不十分 な 方々 に関する 消費生活相談 が あっ た 場合 、 状況 に応じて 福祉担当部局 等 と 連携 し	つつ	、 成年後見制度 の 活用 を 図る よう 、 2016 年度 及び 2017 年度 に 開催 さ れ た 、 消費者行政ブロック会議 （ 全 ６ ブロック ） において 、 改めて 都道府県 等 に 要請 し まし た 。	状況に応じて福祉担当部局等と連携し	、成年後見制度の活用を図る	synchronous	0	0	0	0	0	0	0
229	437_whitepaper_shohi4_2018	制度 の 運用 に当たって は 、 一部 の 事業者 の 詐欺的行為 による 消費者被害 が 発生 し て いる こと を 踏まえ 、 利用者保護 の 観点 から 、 引き続き 、 消費者庁 及び 警察庁 と 情報共有 し	つつ	、 無登録業者 等 に対する 警告書 の 発出 等 を 行い ます 。	消費者庁及び警察庁と情報共有し	、無登録業者等に対する警告書の発出等を行います。	synchronous	0	0	0	0	0	0	0
230	557_whitepaper_shohi4_2018	次回改訂 に向け 、 事業者 と の 意見交換 を 行い ながら 検討作業 を 実施 中 で あり 、 引き続き 事業者 の 意見 を 踏まえ	つつ	、 関係省庁 と も 連携 し ながら 、 2018 年 ６ 月 を めど に 改訂案 を 取りまとめる 予定 です （ 2018 年 ３ 月 末 時点 ） 。	引き続き事業者の意見を踏まえ	、関係省庁とも連携しながら、2018年６月をめどに改訂案を取りまとめる	synchronous	0	0	0	0	0	0	0
231	652_whitepaper_shohi4_2018	また 、 消費者庁 において 推進会議 の 意見 を 聴き ながら 、 関係府省庁 と 連携 し	つつ	、 高校生向け消費者教育教材 「 社会への扉 」 を 2017 年 ３ 月 まで に 作成 し 、 ４ 月 以降 に 配布 を 開始 し まし た 。	関係府省庁と連携し	、高校生向け消費者教育教材「社会への扉」を2017年３月までに作成し	synchronous	0	0	0	0	0	0	0
232	782_whitepaper_shohi4_2018	食育基本法 （ 平成 17 年 法律 第63 号 ） 及び 「 第３ 次 食育推進基本計画 」 （ 2016 年 ３ 月 食育推進会議 決定 ） に基づき 、 関係府省 等 が 連携 し	つつ	、 家庭 、 学校 、 地域 等 において 国民運動 として 食育 を 推進 し て い ます 。	連携し	、家庭、学校、地域等において国民運動として食育を推進しています。	synchronous	0	0	0	0	0	0	0
233	783_whitepaper_shohi4_2018	同計画 で は 、 国民 が 健全 な 食生活 を 実践 する ため に 必要 な 食品 の 安全性 や 栄養 等 に関する 様々 な 情報 について 、 国民 が 十分 に 理解 し 活用 できる よう 考慮 し	つつ	、 国民 にとって 分かり やすく 入手 し やすい 形 で 情報提供 する こと と し て い ます 。	国民が十分に理解し活用できるよう考慮し	、国民にとって分かりやすく入手しやすい形で情報提供する	synchronous	0	0	0	0	0	0	0
234	812_whitepaper_shohi4_2018	経済産業省 で は 、 2016 年度 、 学識経験者 、 有識者 、 事業者 、 消費者団体 、 マスコミ など 、 幅広い 関係者 を 構成員 と し 、 2030 年 頃 の 消費経済市場 を 見据え	つつ	、 消費者意識 の 変化 、 より 一層 の 消費者理解 や それ に伴う 企業経営 の 在り方 、 消費者起点 の イノベーション 等 について 検討 を 行う 「 消費インテリジェンス研究会 」 を 年度内 に ５ 回 開催 し 、 2017 年 ３ 月 に 報告書 を 取りまとめ まし た 。	2030年頃の消費経済市場を見据え	、消費者意識の変化、より一層の消費者理解やそれに伴う企業経営の在り方、消費者起点のイノベーション等について検討を行う	synchronous	0	0	0	0	0	0	0
235	1051_whitepaper_shohi4_2018	消費者委員会 は 独立 し た 第三者機関 として 、 消費者 の 声 を 踏まえ	つつ	自ら 調査審議 を 行い 、 消費者庁 を 含む 関係府省 の 消費者行政 全般 に対して 建議 等 を 実施 する とともに 、 内閣総理大臣 、 関係各大臣 等 の 諮問 に応じて 調査審議 を 行い ます 。	消費者の声を踏まえ	自ら調査審議を行い	synchronous	0	0	0	0	0	0	0
236	26_wikipedia_KYOTO_9;CLT_00002;26	正信 は この よう に 、 時 の 権力者 と の 結び付き を 深め	つつ	画壇 で の 地位 を 固め 、 後 の 狩野派隆盛 の 基礎 を 築い た 。	時の権力者との結び付きを深め	画壇での地位を固め、後の狩野派隆盛の基礎を築いた。	synchronous	0	0	0	0	0	0	0
237	33_wikipedia_KYOTO_9;CLT_00002;33	この うち 、 『 禅宗祖師図 』 は 典型的 な 水墨画 で ある が 、 『 四季花鳥図 』 は 水墨 を 基調 と し	つつ	、 草花 や 鳥 の 部分 に のみ 濃彩 を 用い て 新しい 感覚 を 示し て いる 。	水墨を基調とし	、草花や鳥の部分にのみ濃彩を用いて	synchronous	0	0	0	0	0	0	0
238	146_wikipedia_KYOTO_12;CLT_00005;218	ゆっくり と 慎重 に 音程 を 変更 する ところ から 、 具合 を 測り	つつ	物事 を 進める さま を 表す 。	具合を測り	物事を進める	synchronous	0	0	0	0	0	0	0
